client_id,client_type,acquisition_purpose,country,region,property_type,age,annual_income,budget_range,satisfaction_score,property_value,investment_horizon_years,num_prior_investments,risk_tolerance,cluster_kmeans,cluster_hierarchical,segment_name
CL00881,individual,commercial_use,germany,europe,industrial,45.0,380239,2837968,2.6480709558066255,3319870,19,11,high,5,7,
CL00882,institutional,investment_rental,usa,middle_east,industrial,43.0,353086,2891338,1.5535903438724983,2619485,14,4,medium,5,2,
CL00883,individual,commercial_use,uk,asia_pacific,commercial,40.0,173933,2286203,3.6630609610614693,5238268,2,12,medium,2,1,
CL00884,individual,investment_rental,australia,europe,industrial,58.0,128970,3011451,3.098689226742489,3181946,5,14,low,6,1,
CL00885,foreign_investor,portfolio_diversification,usa,middle_east,commercial,39.0,112203,3437031,3.557499202171102,7429995,8,21,low,4,1,
CL00886,individual,primary_residence,singapore,europe,industrial,52.0,494592,2400457,2.35199512411396,6572892,7,10,medium,2,5,
CL00887,institutional,portfolio_diversification,australia,europe,mixed_use,58.0,222319,3552550,4.6274663093593436,5187657,6,7,medium,3,1,
CL00888,individual,commercial_use,usa,europe,residential,51.0,230173,4045123,3.3494794743023077,2529093,11,4,medium,3,6,
CL00889,individual,portfolio_diversification,singapore,middle_east,mixed_use,63.0,182049,2654728,1.3416099371634953,5630283,12,1,medium,7,0,
CL00890,individual,portfolio_diversification,uae,asia_pacific,industrial,54.0,473833,4868026,2.7992159628177147,5949703,18,11,medium,5,3,
CL00891,institutional,portfolio_diversification,uae,middle_east,industrial,31.0,480689,2263769,4.025424218974537,4652748,19,1,medium,8,2,
CL00892,foreign_investor,commercial_use,usa,asia_pacific,industrial,58.0,247726,4183501,4.1765382469290895,6457561,10,15,medium,3,1,
CL00893,foreign_investor,portfolio_diversification,usa,europe,mixed_use,33.0,380321,4936161,2.978388211055035,2910451,14,20,medium,4,7,
CL00894,corporate,investment_rental,singapore,north_america,industrial,51.0,102902,1880248,4.578990283325204,4948064,3,2,medium,3,4,
CL00895,institutional,commercial_use,germany,europe,mixed_use,48.0,122172,2708026,2.0706737487771902,847389,18,9,low,4,1,
CL00896,individual,portfolio_diversification,germany,asia_pacific,commercial,60.0,176702,4895817,2.6423947889530663,6064103,15,18,medium,4,7,
CL00897,individual,commercial_use,uae,middle_east,residential,30.0,50056,2280019,4.59438764227588,6519553,6,7,medium,7,4,
CL00898,foreign_investor,flip_resale,usa,europe,residential,42.0,168454,879957,4.585026865886316,4605978,10,6,medium,1,4,
CL00899,individual,investment_rental,singapore,middle_east,mixed_use,33.0,85739,2013980,3.7428510752987236,6582975,12,0,medium,7,4,
CL00900,individual,portfolio_diversification,usa,middle_east,commercial,50.0,373829,1607394,4.435922188488881,3916176,7,11,medium,2,5,
CL00901,individual,flip_resale,canada,middle_east,mixed_use,54.0,78639,3079845,1.3550930678249307,4391244,17,4,low,7,0,
CL00902,individual,flip_resale,germany,europe,commercial,64.0,483054,2812188,4.459979904831105,4323414,1,15,high,2,3,
CL00903,individual,commercial_use,singapore,middle_east,industrial,74.0,469257,354265,2.282479626200907,5077611,18,24,low,0,8,
CL00904,corporate,flip_resale,australia,middle_east,commercial,36.0,293136,4813797,1.7133260497128653,6526457,15,3,high,7,2,
CL00905,corporate,investment_rental,usa,europe,commercial,23.0,102394,1010913,1.9574793453681854,4054840,19,16,medium,4,0,
CL00906,foreign_investor,investment_rental,singapore,middle_east,commercial,73.0,359801,2157017,2.6718740320555483,3970730,1,23,medium,6,3,
CL00907,foreign_investor,primary_residence,uk,europe,residential,60.0,319304,753817,2.004768018417869,2999310,5,20,low,2,8,
CL00908,individual,investment_rental,canada,asia_pacific,commercial,74.0,337300,1096433,2.282270344065996,2998411,15,1,low,5,6,
CL00909,individual,flip_resale,uk,asia_pacific,industrial,65.0,212447,2135286,1.5399139442865684,3494443,3,11,low,6,3,
CL00910,corporate,investment_rental,singapore,asia_pacific,industrial,39.0,378586,2681505,2.184707062235994,1206504,1,0,low,8,2,
CL00911,corporate,commercial_use,canada,middle_east,industrial,24.0,180644,4208949,3.2891352581680047,2594149,8,11,medium,8,2,
CL00912,individual,primary_residence,usa,north_america,commercial,28.0,410069,4976691,2.767414832364256,7080358,12,11,medium,8,2,
CL00913,institutional,flip_resale,uk,north_america,mixed_use,64.0,34136,4774071,2.3868750449436447,2364669,19,11,medium,4,1,
CL00914,corporate,primary_residence,germany,middle_east,mixed_use,39.0,91868,4303887,3.985808515428456,7646121,12,18,low,4,1,
CL00915,corporate,flip_resale,uae,north_america,industrial,65.0,374407,4868979,4.574039885573272,7569096,13,24,high,0,7,
CL00916,corporate,commercial_use,uk,europe,residential,59.0,324311,1597850,4.027156891609588,2104702,1,16,medium,1,1,
CL00917,individual,primary_residence,usa,north_america,mixed_use,58.0,140957,4136480,2.3280028084707167,5799409,19,19,low,4,7,
CL00918,real_estate_fund,portfolio_diversification,usa,middle_east,commercial,54.0,45479,1046803,3.9777686713502147,4739079,6,23,medium,2,1,
CL00919,foreign_investor,flip_resale,canada,middle_east,mixed_use,65.0,149392,3586444,1.6079207298962048,1249469,8,23,low,6,7,
CL00920,individual,portfolio_diversification,uae,europe,industrial,52.0,192448,4110088,1.5212719523651637,5670191,4,10,low,6,0,
CL00921,foreign_investor,primary_residence,usa,asia_pacific,residential,32.0,165895,2195598,2.3825081481446357,4294111,5,12,medium,7,0,
CL00922,corporate,portfolio_diversification,uk,middle_east,mixed_use,25.0,286228,4973014,4.230809476176228,2810038,7,7,medium,8,2,
CL00923,foreign_investor,portfolio_diversification,uk,europe,mixed_use,39.0,231528,568298,1.9853929889692075,1337171,4,9,high,1,0,
CL00924,foreign_investor,primary_residence,usa,north_america,industrial,25.0,311729,4103031,1.2530136355947183,3083361,4,7,medium,8,2,
CL00925,corporate,commercial_use,uk,north_america,residential,70.0,264847,4430453,1.5268381408254204,571655,15,19,high,6,7,
CL00926,individual,portfolio_diversification,uk,europe,residential,55.0,440488,670303,4.434979874118321,5771402,5,7,high,2,5,
CL00927,individual,portfolio_diversification,uk,europe,industrial,50.0,318763,1088651,3.5351331389891505,5473940,9,8,high,2,5,
CL00928,corporate,commercial_use,singapore,middle_east,commercial,45.0,367213,3417657,2.0128046534799067,949717,2,6,medium,6,2,
CL00929,institutional,portfolio_diversification,usa,north_america,mixed_use,43.0,332039,3436640,3.2211833013127253,5797069,7,13,low,2,1,
CL00930,individual,portfolio_diversification,singapore,europe,commercial,23.0,295864,4288695,3.1103184897014016,2632266,17,1,low,8,2,
CL00931,individual,portfolio_diversification,uae,north_america,mixed_use,65.0,311411,2760891,3.621743913762645,6988438,16,24,medium,0,8,
CL00932,foreign_investor,investment_rental,uae,europe,mixed_use,27.0,176768,4716167,1.9327502176864653,6346158,17,10,medium,4,2,
CL00933,real_estate_fund,commercial_use,singapore,north_america,commercial,63.0,191040,659119,4.457611948777591,1071806,2,7,low,1,6,
CL00934,corporate,portfolio_diversification,uae,asia_pacific,industrial,46.0,345508,2063957,2.2374742483200514,3557129,11,12,medium,5,5,
CL00935,individual,commercial_use,canada,middle_east,industrial,42.0,446561,2442094,3.7765266159049475,5115440,2,20,low,2,5,
CL00936,individual,flip_resale,singapore,north_america,mixed_use,37.0,81567,2292271,1.0644985854888596,941043,1,14,medium,1,0,
CL00937,individual,flip_resale,uae,asia_pacific,industrial,52.0,121229,2945376,2.490628519576589,3451112,2,2,low,7,0,
CL00938,real_estate_fund,portfolio_diversification,germany,north_america,mixed_use,35.0,484823,4056558,2.406839271835233,1343728,9,22,medium,6,2,
CL00939,individual,commercial_use,singapore,north_america,industrial,60.0,442601,3831570,3.173937714332058,5211354,2,13,medium,6,3,
CL00940,corporate,commercial_use,uk,asia_pacific,mixed_use,49.0,490116,3132362,1.290945047108786,7078689,15,14,low,5,7,
CL00941,individual,commercial_use,usa,north_america,industrial,53.0,229316,1301988,4.160525494904434,7336285,10,1,medium,3,4,
CL00942,corporate,investment_rental,usa,north_america,residential,49.0,226497,1690346,1.8711232070702741,7061957,15,18,medium,4,8,
CL00943,institutional,flip_resale,canada,middle_east,commercial,72.0,370662,4534921,3.708151259528041,6462330,10,11,low,3,3,
CL00944,foreign_investor,commercial_use,singapore,asia_pacific,residential,70.0,112844,3354449,4.212848492976373,1654329,17,24,low,0,1,
CL00945,individual,commercial_use,australia,asia_pacific,commercial,30.0,193991,705398,2.9694681948049957,1927850,9,19,medium,1,0,
CL00946,individual,investment_rental,singapore,europe,commercial,66.0,120697,4407910,3.963532826887942,6836269,18,3,medium,3,4,
CL00947,individual,investment_rental,uae,north_america,mixed_use,43.0,87196,1687514,3.647441248860022,685888,4,2,medium,1,6,
CL00948,real_estate_fund,commercial_use,usa,middle_east,commercial,53.0,145600,3422918,2.4221191886080304,7362707,9,4,low,7,0,
CL00949,foreign_investor,primary_residence,singapore,north_america,residential,26.0,130625,360102,4.235434156134261,7307303,16,2,medium,7,4,
CL00950,corporate,commercial_use,uae,north_america,residential,48.0,423711,247631,2.178805479542112,4068446,4,24,low,2,5,
CL00951,institutional,commercial_use,australia,europe,industrial,26.0,336899,1443054,3.2848516710060687,2718921,16,14,high,8,2,
CL00952,institutional,investment_rental,usa,north_america,residential,63.0,490900,2433697,3.981590956566158,7121631,19,18,medium,0,8,
CL00953,individual,investment_rental,uae,middle_east,industrial,74.0,63324,3259016,2.5158236392500304,5084164,1,1,high,3,3,
CL00954,real_estate_fund,commercial_use,singapore,middle_east,commercial,53.0,371073,1826334,2.2110704304697,4962940,6,11,medium,2,5,
CL00955,corporate,commercial_use,singapore,europe,residential,31.0,424768,3453030,2.837384040691291,2352888,10,4,medium,8,2,
CL00956,corporate,commercial_use,uae,north_america,commercial,60.0,81272,1947199,4.271853977396614,2009722,16,21,medium,0,1,
CL00957,corporate,investment_rental,germany,middle_east,residential,36.0,459069,3307443,4.719687052582659,6853562,4,16,medium,2,5,
CL00958,individual,commercial_use,usa,north_america,residential,28.0,279264,1738004,3.1803336514395606,4274741,13,13,medium,8,5,
CL00959,individual,commercial_use,singapore,north_america,industrial,50.0,193996,1829187,3.6458648212946074,2702192,16,21,medium,0,1,
CL00960,institutional,portfolio_diversification,singapore,north_america,commercial,68.0,366606,3427775,4.613094488955657,285797,6,9,medium,3,6,
CL00961,individual,primary_residence,canada,europe,residential,24.0,257459,4561595,1.3941874056517696,2683573,11,2,medium,8,2,
CL00962,institutional,flip_resale,germany,north_america,mixed_use,40.0,184961,3560096,1.9283143114646601,1874620,3,3,medium,6,0,
CL00963,individual,primary_residence,uk,middle_east,commercial,31.0,266538,1430363,3.83560002500633,2732229,10,5,high,8,6,
CL00964,corporate,portfolio_diversification,uk,north_america,commercial,49.0,84675,3546839,4.294977847649198,5319719,1,23,medium,2,1,
CL00965,individual,flip_resale,australia,middle_east,commercial,50.0,103591,3213506,4.428116113322312,3262734,11,24,medium,0,1,
CL00966,corporate,commercial_use,uae,north_america,industrial,36.0,493406,4397839,2.6604287074197304,4980165,12,21,medium,6,7,
CL00967,institutional,portfolio_diversification,canada,middle_east,mixed_use,56.0,183706,1661014,1.3573596091674673,6716692,14,15,medium,7,8,
CL00968,individual,commercial_use,usa,middle_east,commercial,27.0,324507,4877551,2.7511259091984797,508062,8,6,high,8,2,
CL00969,corporate,investment_rental,singapore,north_america,residential,33.0,224824,4689369,1.9229383608282151,7398730,11,14,high,4,1,
CL00970,corporate,portfolio_diversification,germany,north_america,residential,68.0,369148,2919648,2.1647858199864967,6466913,4,20,medium,6,7,
CL00971,institutional,investment_rental,australia,middle_east,industrial,59.0,479614,3357983,4.089070227350023,3105251,7,24,medium,0,3,
CL00972,real_estate_fund,portfolio_diversification,uk,asia_pacific,residential,34.0,259530,3754250,1.3021083441035475,2227645,10,19,medium,4,2,
CL00973,institutional,portfolio_diversification,singapore,europe,commercial,50.0,332862,851972,4.310324869922809,1551471,19,10,medium,0,6,
CL00974,individual,investment_rental,uae,asia_pacific,residential,40.0,143627,359427,2.7106763432966763,6504350,4,21,high,2,0,
CL00975,individual,flip_resale,usa,asia_pacific,commercial,24.0,243988,3677507,3.3842557244023803,4929897,2,20,low,2,1,
CL00976,individual,primary_residence,singapore,north_america,residential,29.0,319014,3731171,1.358608924942716,1866548,18,0,low,8,2,
CL00977,corporate,commercial_use,singapore,europe,mixed_use,29.0,67394,2339155,2.3494363134291185,5102505,14,4,low,7,4,
CL00978,individual,portfolio_diversification,australia,asia_pacific,industrial,41.0,344201,3843185,1.3588036760593831,4554003,16,12,medium,4,7,
CL00979,corporate,commercial_use,uae,north_america,industrial,68.0,109795,2457681,4.846174891524438,1168143,11,20,high,0,1,
CL00980,corporate,investment_rental,usa,asia_pacific,mixed_use,25.0,372553,2955825,4.229046597305002,4250321,10,13,low,8,2,
CL00981,individual,commercial_use,usa,asia_pacific,mixed_use,72.0,305160,814261,2.838531017425841,4308527,17,8,medium,5,6,
CL00982,foreign_investor,investment_rental,uk,north_america,industrial,42.0,72137,3870433,1.8944101932946844,2037145,14,16,medium,4,1,
CL00983,individual,commercial_use,uk,north_america,mixed_use,24.0,423369,4526111,4.733820420999409,2247711,4,14,medium,8,2,
CL00984,individual,primary_residence,germany,north_america,commercial,66.0,168925,124363,2.378386382907887,6245561,19,20,medium,0,8,
CL00985,institutional,primary_residence,uk,europe,residential,29.0,42379,494798,1.643937726749499,187361,2,6,high,1,0,
CL00986,corporate,primary_residence,australia,asia_pacific,industrial,44.0,439008,2145990,3.2526575538158196,7308608,7,21,low,2,5,
CL00987,institutional,primary_residence,australia,north_america,mixed_use,37.0,151169,1485049,4.775096481379265,3048845,9,21,medium,1,1,
CL00988,corporate,primary_residence,singapore,middle_east,commercial,34.0,199439,2198772,1.0153211620012903,3613227,19,11,low,4,0,
CL00989,individual,primary_residence,canada,asia_pacific,industrial,24.0,179172,1598447,1.952499373015995,2607856,16,22,medium,4,0,
CL00990,foreign_investor,investment_rental,germany,middle_east,mixed_use,69.0,156082,3341147,4.7537905616416305,1911856,16,5,high,3,4,
CL00991,foreign_investor,portfolio_diversification,uae,europe,industrial,30.0,405233,4987198,1.6843438674286482,2491102,18,20,low,4,7,
CL00992,institutional,commercial_use,usa,north_america,mixed_use,35.0,486672,1645288,1.4529738065592794,3721488,11,15,low,5,2,
CL00993,individual,primary_residence,uae,middle_east,industrial,34.0,41049,4202622,3.280748863199218,150037,7,4,medium,1,2,
CL00994,corporate,investment_rental,uae,europe,commercial,74.0,424002,1695123,4.44737529317932,7139848,9,8,medium,3,3,
CL00995,corporate,investment_rental,canada,north_america,commercial,28.0,493120,4314959,2.9084392707757045,3767177,4,13,medium,8,2,
CL00996,individual,investment_rental,uae,middle_east,residential,48.0,191771,2099085,4.978257026738099,4647868,13,7,low,3,4,
CL00997,real_estate_fund,portfolio_diversification,canada,middle_east,industrial,28.0,414928,1049133,3.7166867981519713,7997482,4,13,low,2,5,
CL00998,individual,commercial_use,singapore,europe,residential,59.0,339835,550400,1.296299628841791,771531,19,11,medium,5,6,
CL00999,real_estate_fund,portfolio_diversification,usa,north_america,industrial,55.0,198112,4960774,4.971328526727902,6401936,2,9,low,3,1,
CL01000,corporate,flip_resale,australia,north_america,mixed_use,62.0,279527,4169305,2.6315769471207617,803668,9,19,high,6,7,
